,conf,i,j,out
236,250750000,0.2029996658,0.2030016237,0.00185334694021
237,250750000,0.2029996713,0.2030012601,0.00171015933904
238,250750000,0.2031780012,0.2031801667,0.00181672174055
239,250750000,0.2031786239,0.2031804084,0.00161446676762
240,255000000,0.2016336116,0.2016352486,0.00348816547672
241,255000000,0.2017896513,0.2017913883,0.00208408956867
242,260950000,0.2075997193,0.2076016395,0.0044520185396
243,260950000,0.2076803298,0.2076823574,0.00438915240944
244,260950000,0.2076919405,0.2076942431,0.00468081821534
245,260950000,0.2076920087,0.2076940297,0.00442565407236
246,273700000,0.2026271507,0.2026289855,0.00298691290171
247,275400000,0.203441291,0.2034414723,0.00520247048604
248,275400000,0.203441291,0.2034419408,0.00076653188127
249,275400000,0.2034622686,0.2034626726,0.00517013366935
250,275400000,0.2034622686,0.2034630458,0.000756457564185
251,275400000,0.203507252,0.2035073362,0.00510080957524
252,275400000,0.203515474,0.2035154743,0.00501957034801
253,275400000,0.203515474,0.2035170528,0.00215267886479
254,275400000,0.2035347045,0.203535064,0.00490520377497
255,275400000,0.2035493256,0.2035511825,0.00318985915168
256,275400000,0.2035511825,0.2035514033,0.00492629478298
257,276250000,0.2042353315,0.2042361794,0.00447227454413
258,28900000,0.2083248524,0.2083268853,0.00712936722792
259,28900000,0.2083253789,0.2083274025,0.00712287321286
260,28900000,0.2084312569,0.2084334117,0.0072039162862
261,291550000,0.2049448466,0.2049451311,0.00358593686394
262,291550000,0.2049454485,0.204945518,0.00357323531355
263,291550000,0.2049553295,0.2049556749,0.00264098793952
264,291550000,0.2049555866,0.2049561502,0.00272180182534
265,291550000,0.2049560837,0.2049565785,0.00264174541011
266,291550000,0.2049567393,0.2049568804,0.00220048406774
267,291550000,0.2049572852,0.2049579544,0.00304065918598
268,291550000,0.2049574555,0.2049576761,0.00209364492063
269,291550000,0.2049583279,0.2049584057,0.0022266588165
270,29750000,0.2040319398,0.2040327538,0.0015317127734
271,29750000,0.20403194,0.2040327683,0.00151410689084
272,29750000,0.2040340147,0.204034244,0.00241930899604
273,306850000,0.2057506807,0.205752888,0.00362917462805
274,306850000,0.2057513445,0.2057536263,0.00369586859054
275,306850000,0.2057707897,0.2057726027,0.00313974320014
276,328100000,0.2050584689,0.2050597889,0.00131547047681
277,328950000,0.2041292183,0.2041298835,0.0055712633073
278,328950000,0.2041384913,0.2041389111,0.00565354566026
279,328950000,0.2041442015,0.2041443899,0.00568331438796
280,335750000,0.2043726656,0.2043740571,0.00241336298193
281,335750000,0.2043848318,0.2043863173,0.00242340336369
282,335750000,0.2043848318,0.2043863174,0.00242138896408
283,335750000,0.2043931696,0.2043952287,0.00265515070785
284,339150000,0.206669274,0.2066704102,0.000516102295491
285,339150000,0.2066788285,0.2066800274,0.000572178399862
286,339150000,0.2066859789,0.2066875988,0.00104453660215
287,339150000,0.2067381341,0.206739773,0.0011101841511
288,339150000,0.2068433998,0.2068447368,0.00072170251802
289,339150000,0.2068884147,0.2068894934,0.000571741094477
290,352750000,0.2051239923,0.2051254116,0.00358659797468
291,352750000,0.2051499058,0.2051506442,0.00362898782268
292,357850000,0.2034232173,0.2034237259,0.00720502980921
293,357850000,0.2034372171,0.2034380208,0.00718947732919
294,357850000,0.2034641716,0.2034647264,0.00722215800656
295,385050000,0.2039788664,0.2039792942,0.00153750041534
296,385050000,0.2039873657,0.2039874341,0.000610026027591
297,385050000,0.2040095057,0.2040102471,0.00199717960176
298,385050000,0.2040121778,0.2040123296,0.000706412378455
299,385050000,0.2040171015,0.2040175294,0.000349266309755
300,385050000,0.204043864,0.2040440211,0.00114039768186
301,387600000,0.2058908599,0.2058918882,0.00297468564145
302,403750000,0.2062760718,0.2062769763,0.00184441789522
303,403750000,0.206301552,0.2063027369,0.00140658547643
304,403750000,0.2063338826,0.2063361473,0.00404164762546
305,403750000,0.2063821136,0.2063840084,0.00445682135183
306,403750000,0.2063974711,0.2063984639,0.000574026234308
307,403750000,0.2063974712,0.2063984639,0.000572509814093
308,408000000,0.2070967303,0.2070977434,0.00124953595386
309,408000000,0.2070971027,0.2070983362,0.0014583642764
310,408000000,0.2071647607,0.2071649845,0.000998060844072
311,408000000,0.2071864677,0.2071873823,0.00116305640421
312,408000000,0.2072541288,0.2072545905,0.00144541272551
313,408000000,0.2073170152,0.2073180247,0.00115907066195
314,408000000,0.2073191901,0.2073203652,0.00131801535905
315,429250000,0.2046887076,0.2046905326,0.00250992038033
316,429250000,0.2046895121,0.2046912519,0.00237899273426
317,429250000,0.2046941517,0.2046956771,0.00208605690535
318,429250000,0.2046949997,0.2046964398,0.00198452056385
319,442000000,0.208639254,0.2086410301,0.00415036981792
320,442850000,0.2084525781,0.2084546772,0.00538303898718
321,442850000,0.208454966,0.2084571506,0.00551670532485
322,442850000,0.2084764209,0.2084789095,0.00625233655233
323,442850000,0.2084783509,0.2084809747,0.00657121198179
324,442850000,0.2084816787,0.2084840784,0.00568706300821
325,442850000,0.2084840067,0.208486498,0.00580064595901
326,45050000,0.2040982894,0.2040989145,0.00342217562346
327,45050000,0.2041024929,0.2041032401,0.0035762055141
328,456450000,0.2070523436,0.2070541261,0.00314160270363
329,456450000,0.2070739427,0.2070759762,0.00351010197585
330,456450000,0.2070810405,0.2070827127,0.00312553906586
331,456450000,0.2070958225,0.2070978403,0.00315876839298
332,456450000,0.2070996799,0.2071009419,0.0026239447802
333,456450000,0.2071022611,0.207104241,0.00354056944684
334,456450000,0.2071152839,0.2071165934,0.00262145759419
335,456450000,0.2071248153,0.2071267019,0.00308619407935
336,456450000,0.2071288713,0.2071300347,0.00263376157258
337,456450000,0.2072445804,0.2072459596,0.00260451071261
338,456450000,0.2072916108,0.2072933597,0.00269399280551
339,456450000,0.2073028526,0.2073043873,0.00288162087503
340,45900000,0.2033646448,0.2033648079,0.000139436333988
341,45900000,0.2033666202,0.2033668442,5.16910692532e-05
342,45900000,0.203367783,0.2033680784,0.000152182465936
343,45900000,0.203368493,0.2033694222,0.000938829392662
344,45900000,0.2033696332,0.2033699924,0.000239996443064
345,45900000,0.2033704842,0.2033714781,0.00103386668971
346,45900000,0.2033886412,0.2033888053,0.000459241050964
347,45900000,0.2033906419,0.203390673,0.000314112202027
348,45900000,0.2033907665,0.2033908708,0.0003828186789
349,45900000,0.2033922437,0.2033928097,0.000698334669668
350,45900000,0.2033926094,0.203392641,0.000228956333597
351,45900000,0.2033939426,0.2033946084,0.000779571602876
352,45900000,0.2033943202,0.2033949505,0.00080743692739
353,45900000,0.2033958882,0.203396621,0.000862970613793
354,466650000,0.2030718458,0.2030720514,0.000111271343255
355,466650000,0.2030722936,0.2030725575,8.23154991153e-05
356,466650000,0.2030832959,0.2030836753,0.000724247668438
357,476000000,0.2032560465,0.2032579545,0.00333822870283
358,488750000,0.2029355984,0.2029365312,0.00231918092382
359,488750000,0.2029439179,0.2029452265,0.00292741981102
360,488750000,0.2029588105,0.2029603194,0.00337328907263
361,488750000,0.2029932202,0.2029943237,0.00257244421412
362,488750000,0.2030011145,0.2030026684,0.00322073376637
363,488750000,0.2030089272,0.2030102489,0.00310518063883
364,488750000,0.203017495,0.2030191814,0.00365293357329
365,488750000,0.2030436514,0.2030450034,0.00287303298888
366,488750000,0.2030508541,0.2030525781,0.00349153925506
367,488750000,0.2030528776,0.2030542235,0.00286295441596
368,488750000,0.2030713884,0.2030726574,0.000767202124632
369,496400000,0.2043192609,0.2043195587,0.00282092629622
370,496400000,0.2043200177,0.2043202458,0.0027580164169
371,496400000,0.2043205307,0.2043208325,0.0027612127127
372,496400000,0.2043205307,0.2043208327,0.00323038185697
373,496400000,0.2043205309,0.2043208278,0.00301165350197
374,496400000,0.2043213875,0.204321776,0.00302034021048
375,496400000,0.2043240262,0.2043245706,0.00285002886638
376,496400000,0.2043248496,0.2043253307,0.00282665679964
377,496400000,0.2043252742,0.2043253294,0.00278112617943
378,496400000,0.204325276,0.2043253261,0.00291744016316
379,496400000,0.2043262013,0.204326336,0.00302125522339
380,496400000,0.2043310606,0.2043316417,0.00280336944378
381,496400000,0.2043337238,0.2043342396,0.0027595512591
382,496400000,0.2043349627,0.2043350266,0.00283808967905
383,496400000,0.2043357871,0.2043366107,0.00286153971272
384,496400000,0.2043366356,0.2043369015,0.00287142620037
385,496400000,0.2043385249,0.2043392895,0.00285702572415
386,496400000,0.2043395574,0.2043397441,0.00289514549453
387,496400000,0.204380863,0.2043815539,0.00294073928724
388,496400000,0.2043813621,0.204381996,0.00289914548705
389,496400000,0.2043822128,0.2043823053,0.00297915639608
390,496400000,0.204385489,0.2043864511,0.00304154698106
391,496400000,0.2043860538,0.2043869664,0.00299397863506
392,496400000,0.2043865776,0.2043869431,0.00303011920631
393,496400000,0.2043873315,0.204387624,0.00299232999194
394,496400000,0.2043930694,0.2043940427,0.00299337354378
395,496400000,0.2043939749,0.2043943848,0.00296360487084
396,496400000,0.2043952858,0.2043962173,0.00292835922278
397,496400000,0.2043955217,0.2043964432,0.00292678981857
398,496400000,0.2043966191,0.204396955,0.00287836718031
399,496400000,0.2043976903,0.2043985695,0.00307784021488
400,496400000,0.2043976904,0.2043985695,0.00285047564077
401,496400000,0.2043983013,0.2043989811,0.00304516643949
402,496400000,0.2043988731,0.2043991679,0.00276876687257
403,496400000,0.2044010129,0.2044016253,0.00296969819803
404,496400000,0.2044024742,0.2044036166,0.00298126585826
405,505750000,0.204084834,0.2040853539,0.00322581053646
406,505750000,0.2041443956,0.2041448189,0.00297249447991
407,506600000,0.2039060247,0.2039077005,0.00196888974695
408,506600000,0.2039159632,0.203917595,0.00193101795408
409,524450000,0.2070390205,0.2070399485,0.00335105748843
410,524450000,0.2070405768,0.2070414753,0.00331278816535
411,524450000,0.2070519111,0.2070527084,0.00320798978031
412,524450000,0.2070534284,0.2070541997,0.00316179829727
413,524450000,0.2071484824,0.2071492309,0.00306695711092
414,524450000,0.2071501307,0.2071508437,0.00302961852503
415,524450000,0.207153761,0.207154219,0.00269477815361
416,524450000,0.2071554015,0.2071558249,0.00264720523494
417,524450000,0.2071702563,0.2071708197,0.00281849378732
418,524450000,0.2071718432,0.2071723743,0.00278204626817
419,524450000,0.207177601,0.2071784638,0.00309322109742
420,524450000,0.2071904462,0.2071911547,0.0029446833429
421,53550000,0.204426662,0.2044280379,0.00593921938327
422,53550000,0.2044301329,0.2044315781,0.00554071366642
423,53550000,0.204436732,0.2044384546,0.0061549771371
424,53550000,0.2044375707,0.2044389792,0.00586023963303
425,53550000,0.2044417256,0.2044432206,0.00553049892284
426,53550000,0.2044437428,0.2044448812,0.00576024560173
427,53550000,0.2044445884,0.2044459308,0.00587127420015
428,53550000,0.204446202,0.2044479532,0.00617333447055
429,53550000,0.2044466756,0.2044478863,0.00542897606064
430,53550000,0.2044479871,0.2044493965,0.0054720790291
431,53550000,0.2044513676,0.2044525905,0.00586846259719
432,53550000,0.2044524797,0.2044541544,0.00567537733339
433,53550000,0.2044542477,0.2044562311,0.00556285802542
434,53550000,0.204454883,0.2044568267,0.00587581578906
435,53550000,0.2044550161,0.2044563401,0.00548980785164
436,53550000,0.2044554131,0.2044570807,0.00605564820432
437,53550000,0.2044556397,0.2044570253,0.0057993662028
438,53550000,0.204459718,0.204461188,0.0054715766117
439,53550000,0.2044613228,0.2044633692,0.00586740935843
440,53550000,0.2044625439,0.2044636238,0.00558494028386
441,53550000,0.2044641031,0.2044658306,0.00561810056275
442,53550000,0.2044650436,0.2044667532,0.00607957530651
443,53550000,0.2044654095,0.2044665627,0.00526330768233
444,53550000,0.204467001,0.2044683446,0.00583877711146
445,53550000,0.2044701237,0.2044715593,0.00553239660681
446,53550000,0.2044703073,0.2044714859,0.00569954611781
447,53550000,0.2044703996,0.2044720415,0.00561074831297
448,53550000,0.2044729406,0.2044748631,0.00537815547956
449,53550000,0.2044736418,0.2044755251,0.00562278347052
450,53550000,0.2044738884,0.2044751687,0.00533389348505
451,53550000,0.2044746172,0.2044760481,0.00588991770821
452,53550000,0.2044780202,0.2044801766,0.00593271863795
453,53550000,0.204478456,0.2044800066,0.00559754675043
454,53550000,0.2044802365,0.2044822333,0.00565322119318
455,53550000,0.2044821565,0.2044838619,0.00556143198815
456,53550000,0.2045154083,0.2045174872,0.00581850821998
457,53550000,0.2045166605,0.2045175171,0.00557007204611
458,53550000,0.2045205323,0.2045213947,0.00513648766629
459,53550000,0.2045251555,0.2045272836,0.00585511822888
460,53550000,0.2045276785,0.2045285027,0.00547995895433
461,537200000,0.2083016981,0.2083017315,0.00374673316542
462,537200000,0.2083024612,0.2083030613,0.00294015902908
463,537200000,0.2083442776,0.2083444032,0.00365499517781
464,537200000,0.2083443983,0.2083457338,0.0012569510521
465,537200000,0.2083452294,0.2083456466,0.00286736453502
466,537200000,0.2083558254,0.2083571249,0.00118149879577
467,537200000,0.2083577209,0.2083584272,0.0010226423614
468,537200000,0.2083867545,0.2083882549,0.0011992763166
469,537200000,0.208390216,0.2083915611,0.00117218490213
470,537200000,0.2083920801,0.2083928559,0.00103704549475
471,537200000,0.208485474,0.2084856005,0.00348677953224
472,537200000,0.2085419057,0.208542763,0.00107098593109
473,549100000,0.2062573543,0.2062580114,0.000157576265052
474,549100000,0.2062764897,0.2062774644,0.000667318924241
475,549100000,0.2063903434,0.2063905217,0.00059593626748
476,549100000,0.2064097274,0.2064102597,2.6824578345e-05
477,549100000,0.2064992053,0.2065007522,0.00163108230439
478,552500000,0.2068346439,0.2068358677,0.00553221073434
479,552500000,0.2068399592,0.2068411344,0.00550164354037
480,552500000,0.2068593333,0.2068595485,0.00567283454474
481,552500000,0.2068647197,0.2068649769,0.00563976068148
482,552500000,0.2068719695,0.2068723602,0.0070145107384
483,552500000,0.2068738089,0.2068756603,0.00538496157225
484,552500000,0.2068789205,0.2068807486,0.00538235434461
485,552500000,0.2068864626,0.2068879694,0.00518479813298
486,552500000,0.2068916666,0.20689315,0.00518151645096
487,552500000,0.2069533728,0.2069544383,0.00539354484504
488,552500000,0.2069587193,0.2069597277,0.00536659699116
489,566950000,0.2034499678,0.2034506092,0.00401170010777
490,567800000,0.2097209224,0.2097241912,0.00492050050268
491,567800000,0.2097225968,0.2097256262,0.00478279586903
492,567800000,0.2097372115,0.209740604,0.00592946789389
493,567800000,0.2097372115,0.2097406041,0.00592671183069
494,567800000,0.2097412983,0.2097443176,0.00555297131412
495,567800000,0.209762213,0.2097663381,0.00656338371892
496,567800000,0.2097672021,0.2097709263,0.00613861368019
497,567800000,0.2098783764,0.2098825024,0.00671024603072
498,567800000,0.2098819435,0.2098856938,0.00629282618558
499,567800000,0.2099032647,0.2099081156,0.00733995989945
500,567800000,0.2100332685,0.210035796,0.00539318997719
501,572050000,0.2047517638,0.2047530553,0.00379609501911
